Timestamp,Site - PV Power,Site - Load Power,Site - Grid Power,Site - Battery Power,MPPT - Current,MPPT - Voltage,BMS - Battery Voltage,BMS - Battery Current,BMS - Temperature,BMS - Amp Hour Charge
Mon Nov 06 2017 18:55:00 GMT+0800 (SGT),0.009,4.9315,4.928,0.005,,,51.27,0.4185,23,0.006
Mon Nov 06 2017 18:56:00 GMT+0800 (SGT),0.009,4.923,4.9195,0.005,,,51.27,0.4175,23,0.006
Mon Nov 06 2017 18:57:00 GMT+0800 (SGT),0.009,4.9465,4.9435,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 18:58:00 GMT+0800 (SGT),0.009,4.9235,4.9205,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 18:59:00 GMT+0800 (SGT),0.009,4.9305,4.9275,0.005,,,51.27,0.416,23,0.006
Mon Nov 06 2017 19:00:00 GMT+0800 (SGT),0.009,4.926,4.928,0.01,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 19:01:00 GMT+0800 (SGT),0.009,4.8895,4.8865,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 19:02:00 GMT+0800 (SGT),0.009,4.8345,4.8365,0.01,,,51.27,0.417,23,0.006
Mon Nov 06 2017 19:03:00 GMT+0800 (SGT),0.009,4.701,4.698,0.005,,,51.27,0.42,23,0.006
Mon Nov 06 2017 19:04:00 GMT+0800 (SGT),0.009,4.94,4.937,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 19:05:00 GMT+0800 (SGT),0.009,4.915,4.912,0.005,,,51.27,0.419,23,0.006
Mon Nov 06 2017 19:06:00 GMT+0800 (SGT),0.009,4.218,4.215,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 19:07:00 GMT+0800 (SGT),0.009,4.183,4.18,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 19:08:00 GMT+0800 (SGT),0.009,4.118,4.115,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 19:09:00 GMT+0800 (SGT),0.009,4.101,4.096,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 19:10:00 GMT+0800 (SGT),0.009,4.105,4.1045,0.0075,,,51.27,0.419,23,0.006
Mon Nov 06 2017 19:11:00 GMT+0800 (SGT),0.009,4.107,4.106,0.0075,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 19:12:00 GMT+0800 (SGT),0.009,4.1055,4.1025,0.005,,,51.27,0.415,23,0.006
Mon Nov 06 2017 19:13:00 GMT+0800 (SGT),0.009,4.1155,4.1125,0.005,,,51.27,0.42,23,0.006
Mon Nov 06 2017 19:14:00 GMT+0800 (SGT),0.009,4.0925,4.0895,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 19:15:00 GMT+0800 (SGT),0.009,4.101,4.1005,0.0075,,,51.27,0.416,23,0.006
Mon Nov 06 2017 19:16:00 GMT+0800 (SGT),0.009,4.0635,4.063,0.0075,,,51.27,0.418,23,0.006
Mon Nov 06 2017 19:17:00 GMT+0800 (SGT),0.009,4.008,4.0045,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 19:18:00 GMT+0800 (SGT),0.009,4.026,4.023,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 19:19:00 GMT+0800 (SGT),0.009,3.7845,3.7815,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 19:20:00 GMT+0800 (SGT),0.009,3.898,3.895,0.005,,,51.27,0.419,23,0.006
Mon Nov 06 2017 19:21:00 GMT+0800 (SGT),0.009,3.8915,3.891,0.0075,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 19:22:00 GMT+0800 (SGT),0.009,3.8935,3.8905,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 19:23:00 GMT+0800 (SGT),0.009,4.004,4.001,0.005,,,51.27,0.4135,23,0.006
Mon Nov 06 2017 19:24:00 GMT+0800 (SGT),0.009,4.7435,4.7405,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 19:25:00 GMT+0800 (SGT),0.009,4.543,4.54,0.005,,,51.27,0.4175,23,0.006
Mon Nov 06 2017 19:26:00 GMT+0800 (SGT),0.009,4.518,4.515,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 19:27:00 GMT+0800 (SGT),0.009,4.516,4.513,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 19:28:00 GMT+0800 (SGT),0.009,4.419,4.416,0.005,,,51.27,0.418,23,0.006
Mon Nov 06 2017 19:29:00 GMT+0800 (SGT),0.009,4.6735,4.6705,0.005,,,51.27,0.416,23,0.006
Mon Nov 06 2017 19:30:00 GMT+0800 (SGT),0.009,4.587,4.584,0.005,,,51.27,0.4175,23,0.006
Mon Nov 06 2017 19:31:00 GMT+0800 (SGT),0.009,4.628,4.6275,0.0075,,,51.27,0.415,23,0.006
Mon Nov 06 2017 19:32:00 GMT+0800 (SGT),0.009,4.602,4.599,0.005,,,51.265,0.418,23,0.006
Mon Nov 06 2017 19:33:00 GMT+0800 (SGT),0.009,4.6555,4.6525,0.005,,,51.27,0.4215,23,0.006
Mon Nov 06 2017 19:34:00 GMT+0800 (SGT),0.009,4.78,4.782,0.01,,,51.27,0.4185,23,0.006
Mon Nov 06 2017 19:35:00 GMT+0800 (SGT),0.009,4.844,4.809,0.005,,,51.27,0.416,23,0.006
Mon Nov 06 2017 19:36:00 GMT+0800 (SGT),0.009,4.819,4.816,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 19:37:00 GMT+0800 (SGT),0.009,4.8245,4.821,0.005,,,51.27,0.418,23,0.006
Mon Nov 06 2017 19:38:00 GMT+0800 (SGT),0.009,4.8095,4.8065,0.005,,,51.27,0.42,23,0.006
Mon Nov 06 2017 19:39:00 GMT+0800 (SGT),0.009,4.8165,4.816,0.0075,,,51.27,0.413,23,0.006
Mon Nov 06 2017 19:40:00 GMT+0800 (SGT),0.009,4.826,4.823,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 19:41:00 GMT+0800 (SGT),0.009,4.81,4.8065,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 19:42:00 GMT+0800 (SGT),0.009,5.0215,5.0185,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 19:43:00 GMT+0800 (SGT),0.009,5.0145,5.016,0.0075,,,51.265,0.4195,23,0.006
Mon Nov 06 2017 19:44:00 GMT+0800 (SGT),0.009,4.8405,4.8375,0.005,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 19:45:00 GMT+0800 (SGT),0.009,4.7925,4.7895,0.005,,,51.265,0.422,23,0.006
Mon Nov 06 2017 19:46:00 GMT+0800 (SGT),0.009,4.8035,4.8005,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 19:47:00 GMT+0800 (SGT),0.009,4.784,4.7835,0.0075,,,51.265,0.416,23,0.006
Mon Nov 06 2017 19:48:00 GMT+0800 (SGT),0.009,4.7805,4.78,0.0075,,,51.265,0.42,23,0.006
Mon Nov 06 2017 19:49:00 GMT+0800 (SGT),0.009,4.929,4.9255,0.005,,,51.26,0.413,23,0.006
Mon Nov 06 2017 19:50:00 GMT+0800 (SGT),0.009,4.978,4.9775,0.0075,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 19:51:00 GMT+0800 (SGT),0.009,5.065,5.062,0.005,,,51.27,0.4175,23,0.006
Mon Nov 06 2017 19:52:00 GMT+0800 (SGT),0.009,5.1365,5.1335,0.005,,,51.26,0.418,23,0.006
Mon Nov 06 2017 19:53:00 GMT+0800 (SGT),0.009,5.172,5.169,0.005,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 19:54:00 GMT+0800 (SGT),0.009,5.1685,5.1655,0.005,,,51.265,0.416,23,0.006
Mon Nov 06 2017 19:55:00 GMT+0800 (SGT),0.009,5.1505,5.15,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 19:56:00 GMT+0800 (SGT),0.009,5.13,5.1295,0.0075,,,51.26,0.4205,23,0.006
Mon Nov 06 2017 19:57:00 GMT+0800 (SGT),0.009,5.1345,5.1315,0.005,,,51.26,0.4145,23,0.006
Mon Nov 06 2017 19:58:00 GMT+0800 (SGT),0.009,5.143,5.14,0.005,,,51.27,0.416,23,0.006
Mon Nov 06 2017 19:59:00 GMT+0800 (SGT),0.009,5.042,5.0895,0.005,,,51.26,0.417,23,0.006
Mon Nov 06 2017 20:00:00 GMT+0800 (SGT),0.009,5.0535,5.0505,0.005,,,51.26,0.416,23,0.006
Mon Nov 06 2017 20:01:00 GMT+0800 (SGT),0.009,5.1805,5.1775,0.005,,,51.26,0.417,23,0.006
Mon Nov 06 2017 20:02:00 GMT+0800 (SGT),0.009,5.2795,5.279,0.0075,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 20:03:00 GMT+0800 (SGT),0.009,4.5915,4.5885,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 20:04:00 GMT+0800 (SGT),0.009,4.4475,4.4445,0.005,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 20:05:00 GMT+0800 (SGT),0.009,4.4395,4.4365,0.005,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 20:06:00 GMT+0800 (SGT),0.009,4.441,4.4405,0.0075,,,51.26,0.4145,23,0.006
Mon Nov 06 2017 20:07:00 GMT+0800 (SGT),0.009,4.4305,4.43,0.0075,,,51.26,0.419,23,0.006
Mon Nov 06 2017 20:08:00 GMT+0800 (SGT),0.009,4.4505,4.4475,0.005,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 20:09:00 GMT+0800 (SGT),0.009,4.4375,4.4345,0.005,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 20:10:00 GMT+0800 (SGT),0.009,4.44,4.437,0.005,,,51.26,0.414,23,0.006
Mon Nov 06 2017 20:11:00 GMT+0800 (SGT),0.009,4.4035,4.4005,0.005,,,51.26,0.416,23,0.006
Mon Nov 06 2017 20:12:00 GMT+0800 (SGT),0.009,4.345,4.342,0.005,,,51.26,0.417,23,0.006
Mon Nov 06 2017 20:13:00 GMT+0800 (SGT),0.009,4.3495,4.349,0.0075,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 20:14:00 GMT+0800 (SGT),0.009,4.3385,4.3355,0.005,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 20:15:00 GMT+0800 (SGT),0.009,4.343,4.34,0.005,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 20:16:00 GMT+0800 (SGT),0.009,4.3845,4.3815,0.005,,,51.26,0.4185,23,0.006
Mon Nov 06 2017 20:17:00 GMT+0800 (SGT),0.009,4.3815,4.3785,0.005,,,51.26,0.416,23,0.006
Mon Nov 06 2017 20:18:00 GMT+0800 (SGT),0.009,4.375,4.372,0.005,,,51.26,0.4135,23,0.006
Mon Nov 06 2017 20:19:00 GMT+0800 (SGT),0.009,4.492,4.488,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 20:20:00 GMT+0800 (SGT),0.009,4.557,4.554,0.005,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 20:21:00 GMT+0800 (SGT),0.009,5.393,5.39,0.005,,,51.26,0.414,23,0.006
Mon Nov 06 2017 20:22:00 GMT+0800 (SGT),0.009,5.358,5.3545,0.005,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 20:23:00 GMT+0800 (SGT),0.009,5.0425,5.042,0.0075,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 20:24:00 GMT+0800 (SGT),0.009,5.047,5.044,0.005,,,51.26,0.418,23,0.006
Mon Nov 06 2017 20:25:00 GMT+0800 (SGT),0.009,5.043,5.0425,0.0075,,,51.26,0.416,23,0.006
Mon Nov 06 2017 20:26:00 GMT+0800 (SGT),0.009,5.0165,5.0135,0.005,,,51.26,0.42,23,0.006
Mon Nov 06 2017 20:27:00 GMT+0800 (SGT),0.009,5.0315,5.031,0.0075,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 20:28:00 GMT+0800 (SGT),0.009,5.0065,5.0035,0.005,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 20:29:00 GMT+0800 (SGT),0.009,4.9105,4.9075,0.005,,,51.26,0.419,23,0.006
Mon Nov 06 2017 20:30:00 GMT+0800 (SGT),0.009,4.877,4.871,0.0025,,,51.26,0.418,23,0.006
Mon Nov 06 2017 20:31:00 GMT+0800 (SGT),0.009,4.8965,4.896,0.0075,,,51.26,0.419,23,0.006
Mon Nov 06 2017 20:32:00 GMT+0800 (SGT),0.009,4.8965,4.896,0.0075,,,51.26,0.419,23,0.006
Mon Nov 06 2017 20:33:00 GMT+0800 (SGT),0.009,4.931,4.928,0.005,,,51.26,0.42,23,0.006
Mon Nov 06 2017 20:34:00 GMT+0800 (SGT),0.009,4.982,4.979,0.005,,,51.26,0.42,23,0.006
Mon Nov 06 2017 20:35:00 GMT+0800 (SGT),0.009,4.9675,4.9645,0.005,,,51.26,0.4195,23,0.006
Mon Nov 06 2017 20:36:00 GMT+0800 (SGT),0.009,4.9575,4.954,0.005,,,51.26,0.42,23,0.006
Mon Nov 06 2017 20:37:00 GMT+0800 (SGT),0.009,4.9715,4.9685,0.005,,,51.26,0.42,23,0.006
Mon Nov 06 2017 20:38:00 GMT+0800 (SGT),0.009,4.957,4.954,0.005,,,51.26,,23,0.006
Mon Nov 06 2017 20:39:00 GMT+0800 (SGT),0.009,4.971,4.968,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 20:40:00 GMT+0800 (SGT),0.009,4.9805,4.9775,0.005,,,51.26,0.421,23,0.006
Mon Nov 06 2017 20:41:00 GMT+0800 (SGT),0.009,5.1885,5.188,0.0075,,,51.26,0.4185,23,0.006
Mon Nov 06 2017 20:42:00 GMT+0800 (SGT),0.009,5.074,5.071,0.005,,,51.26,0.418,23,0.006
Mon Nov 06 2017 20:43:00 GMT+0800 (SGT),0.009,4.927,4.924,0.005,,,51.26,0.42,23,0.006
Mon Nov 06 2017 20:44:00 GMT+0800 (SGT),0.009,4.9355,4.9325,0.005,,,51.26,0.421,23,0.006
Mon Nov 06 2017 20:45:00 GMT+0800 (SGT),0.009,4.945,4.942,0.005,,,51.26,0.4185,23,0.006
Mon Nov 06 2017 20:46:00 GMT+0800 (SGT),0.009,4.9425,4.9395,0.005,,,51.26,0.42,23,0.0065
Mon Nov 06 2017 20:47:00 GMT+0800 (SGT),0.009,4.9325,4.932,0.0075,,,51.26,0.421,23,0.0065
Mon Nov 06 2017 20:48:00 GMT+0800 (SGT),0.009,5.0375,5.037,0.0075,,,51.26,0.42,23,0.006
Mon Nov 06 2017 20:49:00 GMT+0800 (SGT),0.009,5.042,5.0415,0.0075,,,51.26,0.4175,23,0.0065
Mon Nov 06 2017 20:50:00 GMT+0800 (SGT),0.009,5.01,5.007,0.005,,,51.26,0.4205,23,0.0065
Mon Nov 06 2017 20:51:00 GMT+0800 (SGT),0.009,5.016,5.0155,0.0075,,,51.26,0.4195,23,0.006
Mon Nov 06 2017 20:52:00 GMT+0800 (SGT),0.009,4.8955,4.901,0.01,,,51.26,0.419,23,0.0065
Mon Nov 06 2017 20:53:00 GMT+0800 (SGT),0.009,4.8695,4.874,0.005,,,51.26,0.42,23,0.0065
Mon Nov 06 2017 20:54:00 GMT+0800 (SGT),0.009,4.8845,4.8815,0.005,,,51.26,0.421,23,0.006
Mon Nov 06 2017 20:55:00 GMT+0800 (SGT),0.009,4.884,4.881,0.005,,,51.26,0.423,23,0.006
Mon Nov 06 2017 20:56:00 GMT+0800 (SGT),0.009,4.5645,4.509,0.005,,,51.26,0.4185,23,0.007
Mon Nov 06 2017 20:57:00 GMT+0800 (SGT),0.009,4.5605,4.5575,0.005,,,51.26,0.4145,23,0.007
Mon Nov 06 2017 20:58:00 GMT+0800 (SGT),0.009,4.6245,4.6215,0.005,,,51.26,0.419,23,0.0065
Mon Nov 06 2017 20:59:00 GMT+0800 (SGT),0.009,4.61,4.607,0.005,,,51.26,0.4195,23,0.007
Mon Nov 06 2017 21:00:00 GMT+0800 (SGT),0.009,4.866,4.8475,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 21:01:00 GMT+0800 (SGT),0.009,4.814,4.811,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 21:02:00 GMT+0800 (SGT),0.009,4.6175,4.6145,0.005,,,51.26,0.421,23,0.007
Mon Nov 06 2017 21:03:00 GMT+0800 (SGT),0.009,4.614,4.613,0.01,,,51.26,0.4195,23,0.006
Mon Nov 06 2017 21:04:00 GMT+0800 (SGT),0.009,4.6025,4.5995,0.005,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 21:05:00 GMT+0800 (SGT),0.009,4.608,4.6045,0.005,,,51.26,0.4185,23,0.006
Mon Nov 06 2017 21:06:00 GMT+0800 (SGT),0.009,4.495,4.492,0.005,,,51.26,0.4205,23,0.007
Mon Nov 06 2017 21:07:00 GMT+0800 (SGT),0.009,4.3735,4.3705,0.005,,,51.26,0.421,23,0.006
Mon Nov 06 2017 21:08:00 GMT+0800 (SGT),0.009,3.797,3.794,0.005,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 21:09:00 GMT+0800 (SGT),0.009,3.8115,3.8085,0.005,,,51.26,0.418,23,0.006
Mon Nov 06 2017 21:10:00 GMT+0800 (SGT),0.009,3.6935,3.6905,0.005,,,51.26,0.418,23,0.006
Mon Nov 06 2017 21:11:00 GMT+0800 (SGT),0.009,3.671,3.668,0.005,,,51.26,0.417,23,0.006
Mon Nov 06 2017 21:12:00 GMT+0800 (SGT),0.009,3.681,3.678,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 21:13:00 GMT+0800 (SGT),0.009,3.6825,3.6795,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 21:14:00 GMT+0800 (SGT),0.009,3.6825,3.6795,0.005,,,51.25,0.419,23,0.006
Mon Nov 06 2017 21:15:00 GMT+0800 (SGT),0.009,3.8215,3.8185,0.005,,,51.26,0.4175,23,0.006
Mon Nov 06 2017 21:16:00 GMT+0800 (SGT),0.009,4.043,4.04,0.005,,,51.255,0.4175,23,0.006
Mon Nov 06 2017 21:17:00 GMT+0800 (SGT),0.009,4.609,,,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:18:00 GMT+0800 (SGT),0.009,4.118,4.115,0.005,,,51.255,0.417,23,0.006
Mon Nov 06 2017 21:19:00 GMT+0800 (SGT),0.009,4.0775,4.0745,0.005,,,51.26,0.421,23,0.006
Mon Nov 06 2017 21:20:00 GMT+0800 (SGT),0.009,4.3085,4.3055,0.005,,,51.255,0.418,23,0.006
Mon Nov 06 2017 21:21:00 GMT+0800 (SGT),0.009,4.308,4.305,0.005,,,51.255,0.4155,23,0.006
Mon Nov 06 2017 21:22:00 GMT+0800 (SGT),0.009,4.0995,4.094,0.005,,,51.25,0.417,23,0.006
Mon Nov 06 2017 21:23:00 GMT+0800 (SGT),0.009,4.076,4.0725,0.005,,,51.25,0.4175,23,0.006
Mon Nov 06 2017 21:24:00 GMT+0800 (SGT),0.009,4.091,4.09,0.0075,,,51.26,0.4165,23,0.006
Mon Nov 06 2017 21:25:00 GMT+0800 (SGT),0.009,4.0535,4.05,0.005,,,51.25,0.416,23,0.006
Mon Nov 06 2017 21:26:00 GMT+0800 (SGT),0.009,3.9955,3.9925,0.005,,,51.26,0.4155,23,0.006
Mon Nov 06 2017 21:27:00 GMT+0800 (SGT),0.009,4.325,4.322,0.005,,,51.25,0.4175,23,0.006
Mon Nov 06 2017 21:28:00 GMT+0800 (SGT),0.009,4.63,4.627,0.005,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:29:00 GMT+0800 (SGT),0.009,4.6,4.597,0.005,,,51.25,0.419,23,0.006
Mon Nov 06 2017 21:30:00 GMT+0800 (SGT),0.009,4.549,4.5485,0.0075,,,51.25,0.4205,23,0.006
Mon Nov 06 2017 21:31:00 GMT+0800 (SGT),0.009,4.5465,4.5435,0.005,,,51.25,0.4205,23,0.006
Mon Nov 06 2017 21:32:00 GMT+0800 (SGT),0.009,4.553,4.55,0.005,,,51.25,0.42,23,0.006
Mon Nov 06 2017 21:33:00 GMT+0800 (SGT),0.009,4.552,4.549,0.005,,,51.25,0.4165,23,0.006
Mon Nov 06 2017 21:34:00 GMT+0800 (SGT),0.009,4.538,4.543,0.005,,,51.25,0.419,23,0.006
Mon Nov 06 2017 21:35:00 GMT+0800 (SGT),0.009,4.5335,4.5305,0.005,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:36:00 GMT+0800 (SGT),0.009,4.5355,4.535,0.0075,,,51.25,0.419,23,0.006
Mon Nov 06 2017 21:37:00 GMT+0800 (SGT),0.009,4.4855,4.485,0.0075,,,51.25,0.4145,23,0.006
Mon Nov 06 2017 21:38:00 GMT+0800 (SGT),0.009,4.3855,4.3825,0.005,,,51.25,0.4165,23,0.006
Mon Nov 06 2017 21:39:00 GMT+0800 (SGT),0.009,4.6015,4.598,0.005,,,51.25,0.416,23,0.006
Mon Nov 06 2017 21:40:00 GMT+0800 (SGT),0.009,4.5915,4.591,0.01,,,51.25,0.4165,23,0.006
Mon Nov 06 2017 21:41:00 GMT+0800 (SGT),0.009,4.3455,4.345,0.0075,,,51.25,0.4135,23,0.006
Mon Nov 06 2017 21:42:00 GMT+0800 (SGT),0.009,4.3345,4.331,0.005,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:43:00 GMT+0800 (SGT),0.009,4.3195,4.316,0.005,,,51.25,0.42,23,0.006
Mon Nov 06 2017 21:44:00 GMT+0800 (SGT),0.009,4.3255,4.3225,0.005,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:45:00 GMT+0800 (SGT),0.009,4.43,4.418,0.005,,,51.25,0.417,23,0.006
Mon Nov 06 2017 21:46:00 GMT+0800 (SGT),0.009,4.4225,4.422,0.0075,,,51.25,0.419,23,0.006
Mon Nov 06 2017 21:47:00 GMT+0800 (SGT),0.009,4.433,4.4325,0.0075,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:48:00 GMT+0800 (SGT),0.009,4.4145,4.414,0.0075,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:49:00 GMT+0800 (SGT),0.009,4.413,4.41,0.005,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:50:00 GMT+0800 (SGT),0.009,4.427,4.424,0.005,,,51.25,0.4175,23,0.006
Mon Nov 06 2017 21:51:00 GMT+0800 (SGT),0.009,4.4235,4.4205,0.005,,,51.25,0.4195,23,0.006
Mon Nov 06 2017 21:52:00 GMT+0800 (SGT),0.009,4.419,4.427,0.005,,,51.25,0.4195,23,0.006
Mon Nov 06 2017 21:53:00 GMT+0800 (SGT),0.009,4.4115,4.411,0.0075,,,51.25,0.4185,23,0.006
Mon Nov 06 2017 21:54:00 GMT+0800 (SGT),0.009,4.239,4.236,0.005,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:55:00 GMT+0800 (SGT),0.009,4.0985,4.098,0.0075,,,51.25,0.4165,23,0.006
Mon Nov 06 2017 21:56:00 GMT+0800 (SGT),0.009,3.884,3.8805,0.005,,,51.25,0.418,23,0.006
Mon Nov 06 2017 21:57:00 GMT+0800 (SGT),0.009,,3.761,0.01,,,51.25,0.415,23,0.006
Mon Nov 06 2017 21:58:00 GMT+0800 (SGT),0.009,3.6905,3.6875,0.005,,,51.25,0.417,22.5,0.006
Mon Nov 06 2017 21:59:00 GMT+0800 (SGT),0.009,4.063,4.0595,0.005,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:00:00 GMT+0800 (SGT),0.009,4.3265,4.326,0.0075,,,51.25,0.421,22,0.006
Mon Nov 06 2017 22:01:00 GMT+0800 (SGT),0.009,4.277,4.2765,0.0075,,,51.25,0.419,22,0.006
Mon Nov 06 2017 22:02:00 GMT+0800 (SGT),0.009,4.1905,4.19,0.0075,,,51.25,0.418,22,0.006
Mon Nov 06 2017 22:03:00 GMT+0800 (SGT),0.009,4.178,4.175,0.005,,,51.25,0.418,22,0.006
Mon Nov 06 2017 22:04:00 GMT+0800 (SGT),0.009,4.517,4.5185,0.01,,,51.25,0.422,22,0.006
Mon Nov 06 2017 22:05:00 GMT+0800 (SGT),0.009,4.6225,4.6195,0.005,,,51.25,0.4195,22,0.006
Mon Nov 06 2017 22:06:00 GMT+0800 (SGT),0.009,4.751,4.748,0.005,,,51.25,0.418,22,0.006
Mon Nov 06 2017 22:07:00 GMT+0800 (SGT),0.009,4.641,4.638,0.005,,,51.25,0.417,22,0.006
Mon Nov 06 2017 22:08:00 GMT+0800 (SGT),0.009,4.867,4.864,0.005,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:09:00 GMT+0800 (SGT),0.009,4.848,4.8555,0.005,,,51.25,0.4165,22,0.006
Mon Nov 06 2017 22:10:00 GMT+0800 (SGT),0.009,4.866,4.863,0.005,,,51.25,0.416,22,0.006
Mon Nov 06 2017 22:11:00 GMT+0800 (SGT),0.009,4.8665,4.866,0.0075,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:12:00 GMT+0800 (SGT),0.009,4.8435,4.8405,0.005,,,51.25,0.42,22,0.006
Mon Nov 06 2017 22:13:00 GMT+0800 (SGT),0.009,4.833,4.8325,0.0075,,,51.25,0.4205,22,0.006
Mon Nov 06 2017 22:14:00 GMT+0800 (SGT),0.009,4.5365,4.536,0.0075,,,51.25,0.418,22,0.006
Mon Nov 06 2017 22:15:00 GMT+0800 (SGT),0.009,4.336,4.333,0.005,,,51.25,0.416,22,0.006
Mon Nov 06 2017 22:16:00 GMT+0800 (SGT),0.009,4.126,4.123,0.005,,,51.25,0.4175,22,0.006
Mon Nov 06 2017 22:17:00 GMT+0800 (SGT),0.009,4.136,4.138,0.01,,,51.25,0.4175,22,0.006
Mon Nov 06 2017 22:18:00 GMT+0800 (SGT),0.009,4.1915,4.1885,0.005,,,51.25,0.418,22,0.006
Mon Nov 06 2017 22:19:00 GMT+0800 (SGT),0.009,4.3545,4.3515,0.005,,,51.25,0.4165,22,0.006
Mon Nov 06 2017 22:20:00 GMT+0800 (SGT),0.009,4.319,4.316,0.005,,,51.25,0.4195,22,0.006
Mon Nov 06 2017 22:21:00 GMT+0800 (SGT),0.009,4.2965,4.2985,0.01,,,51.25,0.423,22,0.006
Mon Nov 06 2017 22:22:00 GMT+0800 (SGT),0.009,4.2145,4.2115,0.005,,,51.25,0.416,22,0.006
Mon Nov 06 2017 22:23:00 GMT+0800 (SGT),0.009,4.2175,4.217,0.0075,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:24:00 GMT+0800 (SGT),0.009,4.1255,4.1225,0.005,,,51.25,0.4195,22,0.006
Mon Nov 06 2017 22:25:00 GMT+0800 (SGT),0.009,4.1185,4.1155,0.005,,,51.25,0.419,22,0.006
Mon Nov 06 2017 22:26:00 GMT+0800 (SGT),0.009,4.1465,4.1435,0.005,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:27:00 GMT+0800 (SGT),0.009,4.271,4.268,0.005,,,51.25,0.4155,22,0.006
Mon Nov 06 2017 22:28:00 GMT+0800 (SGT),0.009,4.255,4.252,0.005,,,51.25,0.418,22,0.006
Mon Nov 06 2017 22:29:00 GMT+0800 (SGT),0.009,4.2345,4.2315,0.005,,,51.25,0.4185,22,0.006
Mon Nov 06 2017 22:30:00 GMT+0800 (SGT),0.009,4.227,4.2265,0.0075,,,51.25,0.42,22,0.006
Mon Nov 06 2017 22:31:00 GMT+0800 (SGT),0.009,4.2315,4.231,0.0075,,,51.25,0.416,22,0.006
Mon Nov 06 2017 22:32:00 GMT+0800 (SGT),0.009,4.26,4.257,0.005,,,51.25,0.4185,22,0.006
